PaperId,FieldId,Score,Level,NormalizedName
2952478726,90269970,0.541695237,3,recognition memory
2952478726,149550507,0.456953466,3,diffusion mri
2952478726,2781192897,0.490463376,3,white matter
2952489944,11413529,0.447726816,1,algorithm
2952489944,173941050,0.486442178,2,hamiltonian
2952489944,2776330181,0.5210952999999999,2,maximization
2952489944,33923547,0.4217165,0,mathematics
2952489944,2779145032,0.4913364000000001,2,digraph
2950385378,177756618,0.502328336,2,lepidoptera genitalia
2950385378,22508944,0.4716974,2,pest analysis
2950385378,2777328355,0.478836119,2,pheromone
2950385378,2780942520,0.5466309,4,diamondback moth
2950385378,47559259,0.499119222,3,biological dispersal
2950385378,64778439,0.5240553,2,sex pheromone
2950385378,90856448,0.402675837,1,zoology
2950385378,2781326838,0.589567959,5,plutellidae
2950385378,86803240,0.392042816,0,biology
2950385378,2777089804,0.552016,3,plutella
2955684150,195910791,0.4765846,2,medical record
2955684150,174802600,0.451853842,3,penicillin
2955684150,145642194,0.428917974,3,health informatics
2955684150,2993183539,0.528256834,3,respiratory infection
2955684150,177713679,0.4475027,1,intensive care medicine
2955684150,501593827,0.5017611,2,antibiotics
2955684150,2426938,0.498764277,2,medical prescription
2955684150,167135981,0.4547483,2,retrospective cohort study
2955684150,94665300,0.5060597,3,antibiotic resistance
2955684150,71924100,0.430978775,0,medicine
2923968886,155058782,0.473464757,4,remanence
2923968886,140676511,0.4573686420000001,2,nanocrystalline material
2923968886,126530901,0.479169935,2,coercivity
2923968886,89464430,0.42281732,2,metastability
2923968886,16389437,0.424683928,2,magnet
2923968886,192562407,0.426798433,0,materials science
2923968886,115704247,0.4168951,1,analytical chemistry
2923968886,192191005,0.459875762,2,grain size
2923968886,75669611,0.443374366,2,annealing
2923968886,82217956,0.4579558,2,ferromagnetism
2943994630,41008148,0.3835058,0,computer science
2943994630,173608175,0.409130961,1,parallel computing
2943994630,189206191,0.463647068,4,genomics
2943994630,18949551,0.5069866,5,sequence assembly
2943994630,70636015,0.3600258,2,molecular biophysics
2943994630,68339613,0.4598479,2,speedup
2943994630,206118921,0.475818545,2,darwin
2943994630,86111242,0.5013001,2,coprocessor
2943994630,2779507719,0.415893316,2,orders of magnitude
2943994630,197077220,0.417209834,4,human genome
2950396967,2777348757,0.4236616,2,cortex
2950396967,104114177,0.4739863,2,motion
2950396967,120843803,0.479738861,3,brain activity and meditation
2950396967,2780297895,0.5293454000000001,2,auditory cortex
2950396967,3832189,0.461593628,3,models of neural computation
2950396967,125384106,0.5701814000000001,2,planum temporale
2950396967,28490314,0.414024055,1,speech recognition
2950396967,26760741,0.4677678,2,perception
2950396967,41008148,0.357951164,0,computer science
2950396967,179518139,0.42706266,2,coding
2975913400,82481046,0.555072069,4,afshar experiment
2975913400,33332235,0.453084856,1,theoretical physics
2975913400,169150620,0.5383659000000001,5,first quantization
2975913400,2779701394,0.503988743,2,duality
2975913400,207060392,0.5073635,4,second quantization
2975913400,118299288,0.4809783,2,space
2975913400,69746256,0.536587656,2,wave particle duality
2975913400,178803272,0.5301158,3,virtual particle
2975913400,74939445,0.5018140999999999,4,cavity quantum electrodynamics
2975913400,121332964,0.3960386,0,physics
2955767956,2776044767,0.52181536,3,anhydrite
2955767956,2779229104,0.5412539000000001,2,gypsum
2955767956,192562407,0.3841015,0,materials science
2955767956,2778207834,0.521197855,4,bassanite
2955767956,64885871,0.498332828,2,elemental analysis
2955767956,59235061,0.480004072,2,petrography
2955767956,199289684,0.429253966,1,mineralogy
2955767956,50497907,0.5025324000000001,3,laser induced breakdown spectroscopy
2955767956,83260615,0.482024223,2,mars exploration program
2955767956,2775929177,0.477998585,2,jarosite
2990731236,90424259,0.498379,3,electrochemical gradient
2990731236,2778979269,0.4732425,3,catalase
2990731236,2776373379,0.461808562,2,chlorophyll
2990731236,102568950,0.474902451,3,vacuole
2990731236,185592680,0.401894361,0,chemistry
2990731236,57181701,0.5446340999999999,3,antiporter
2990731236,12554922,0.412606657,1,biophysics
2990731236,128892225,0.51155895,4,proton pump
2990731236,537181965,0.499126345,2,sodium
2990731236,102230213,0.457617223,3,transgene
2971941340,48798503,0.483841062,2,reputation
2971941340,140181557,0.5615873,3,quality audit
2971941340,144133560,0.4298066,0,business
2971941340,2781009383,0.5178634520000001,3,earnings management
2971941340,120936955,0.496469259,2,empirical research
2971941340,147007100,0.5632680999999999,4,external auditor
2971941340,199521495,0.5652956370000001,2,audit
2971941340,120757647,0.483555257,3,shareholder
2971941340,201305675,0.5116006,2,stakeholder
2971941340,121955636,0.4592125,1,accounting
2971976493,62737587,0.5376531999999999,3,vocabulary development
2971976493,2780766582,0.370615542,2,distribution
2971976493,15744967,0.3871291,0,psychology
2971976493,145420912,0.442323685,1,mathematics education
2971976493,88610354,0.4883550999999999,2,teaching method
2963555225,39431504,0.485793531,2,class
2963555225,2780451532,0.4348972,2,task
2963555225,7374053,0.5305215999999999,2,feature
2963555225,2777743986,0.4508991,2,similarity
2963555225,119857082,0.45083645,1,machine learning
2963555225,101738243,0.6036659000000001,3,autoencoder
2963555225,205068,0.455801427,2,face
2963555225,108583219,0.498993367,2,deep learning
2963555225,41008148,0.417356282,0,computer science
2963571285,26389778,0.5398801,4,stable roommates problem
2963571285,114614502,0.4551082,1,combinatorics
2963571285,22679943,0.409347028,2,standard deviation
2963571285,42812,0.48416838,2,partition
2963571285,141042865,0.4887839,2,expected value
2963571285,33923547,0.395352423,0,mathematics
2963571285,146393371,0.521757841,3,stable marriage problem
2963571285,2780990831,0.4488401,2,conjecture
2968612470,143409427,0.454014748,2,magnetic resonance imaging
2968612470,2781232998,0.5125253,2,myositis
2968612470,142724271,0.43963325,1,pathology
2968612470,2780886150,0.460012376,2,edema
2968612470,2779387793,0.5505951,2,polymyositis
2968612470,2781172350,0.5186054,2,atrophy
2968612470,201923286,0.4770912000000001,3,anterior compartment of thigh
2968612470,2777327098,0.5753675,3,inclusion body myositis
2968612470,71924100,0.3875193,0,medicine
2968612470,2778751314,0.5435151,2,dermatomyositis
2955888602,113429393,0.537542164,2,prime number
2955888602,128622974,0.5095390000000001,2,symmetric group
2955888602,114614502,0.441183269,1,combinatorics
2955888602,33923547,0.390069276,0,mathematics
2955888602,76443067,0.457846254,2,period
2955888602,4071166,0.4906908270000001,2,integer
2963612074,116674579,0.510542035,2,supersymmetry
2963612074,2776953155,0.5528715999999999,4,chargino
2963612074,184748400,0.5015276,2,physics beyond the standard model
2963612074,109214941,0.452186376,1,particle physics
2963612074,21265024,0.554357648,3,minimal supersymmetric standard model
2963612074,121332964,0.3992528320000001,0,physics
2963612074,158129726,0.5034524,2,higgs boson
2963612074,17863212,0.495956063,2,electroweak interaction
2963612074,2775935062,0.495916933,3,r parity
2963612074,2778144533,0.556983054,3,neutralino
2986836474,2776455275,0.580032051,2,hepatitis c
2986836474,126322002,0.409527928,1,internal medicine
2986836474,71924100,0.408453,0,medicine
2982303124,559116025,0.437378436,2,air pollution
2982303124,126314574,0.469510317,2,air quality index
2982303124,82210777,0.498463541,2,dew point
2982303124,20589650,0.438113183,2,range
2982303124,24245907,0.413060933,2,particulates
2982303124,62649853,0.427087665,1,remote sensing
2982303124,158960510,0.437499,2,relative humidity
2982303124,94747663,0.535995,2,spatial variability
2982303124,152877465,0.43696,2,regression analysis
2982303124,39432304,0.406144679,0,environmental science
2966301840,54355233,0.4324169,1,genetics
2966301840,2911021443,0.650687635,3,glucosinolate biosynthetic process
2966301840,2775988993,0.522930145,4,arabidopsis thaliana
2966301840,104317684,0.483252943,2,gene
2966301840,62277055,0.472223967,2,phenotypic plasticity
2966301840,86803240,0.4199879,0,biology
2966301840,2778164613,0.4914565,3,glucosinolate
2966301840,2775976403,0.489604324,2,aphid
2966301840,2910903248,0.499649554,3,lipaphis erysimi
2966301840,2780049985,0.4850695,2,context
2963635487,26873012,0.453118026,1,condensed matter physics
2963635487,15482360,0.519000769,3,monte carlo algorithm
2963635487,85906118,0.4703868,3,phase diagram
2963635487,521977710,0.4188157320000001,2,polymer
2963635487,135789939,0.4922175,2,lattice
2963635487,22499117,0.462750584,3,interaction energy
2963635487,155155215,0.5711239579999999,3,self avoiding walk
2963635487,19499675,0.5269477,2,monte carlo method
2963638397,9376300,0.6340973000000001,2,algebraic number
2963638397,118615104,0.464045852,1,discrete mathematics
2963638397,33923547,0.4160911,0,mathematics
2963638397,177264268,0.451905549,2,set
2963638397,164810661,0.5775538,3,ring of integers
2963638397,2780801425,0.4080566470000001,2,construct
2990898698,206658404,0.5533418999999999,2,electricity
2990898698,144133560,0.39323467,0,business
2990898698,89187990,0.3954761,2,adaptation
2990898698,2778348673,0.439079881,2,production
2990898698,175605778,0.443512768,1,natural resource economics
2978997748,75296557,0.5477604,2,husk
2978997748,30407753,0.5091646,2,compressive strength
2978997748,180145272,0.482115954,2,shrinkage
2978997748,2780028911,0.481044531,2,building material
2978997748,523993062,0.5462170999999999,2,cement
2978997748,528095902,0.404874563,1,pulp and paper industry
2978997748,2779666059,0.558871031,3,cementitious
2978997748,192562407,0.364714652,0,materials science
2978997748,56085101,0.48919037,3,biochar
2978997748,130767629,0.57635,2,mortar
2963659434,114614502,0.4300246,1,combinatorics
2963659434,139941754,0.476024,2,symmetric space
2963659434,192939610,0.453775942,2,differential geometry
2963659434,84160026,0.480847448,2,isometry group
2963659434,33923547,0.364188224,0,mathematics
2963659434,2777984123,0.490551442,2,pointwise
2963659434,151300846,0.4795862,2,submanifold
2963659434,54207081,0.465747267,3,nabla symbol
2963659434,2779593128,0.6330828000000001,2,riemannian manifold
2963659434,91188154,0.453436971,2,vector field
2956019502,43364308,0.508650839,2,byte
2956019502,100850083,0.503146231,2,overhead
2956019502,6361074,0.5814169,5,segmentation fault
2956019502,31258907,0.438043237,1,computer network
2956019502,153247305,0.5751570460000001,3,memory address
2956019502,98045186,0.469327927,2,process
2956019502,95713431,0.5000571,2,vulnerability
2956019502,2779201187,0.5114578,2,information leakage
2956019502,165696696,0.4778814320000001,2,exploit
2956019502,41008148,0.433761716,0,computer science
2982362724,2909876425,0.602021754,4,weight perception
2982362724,184047640,0.5958903,2,illusion
2982362724,33923547,0.358464569,0,mathematics
2982362724,180747234,0.3950187,1,cognitive psychology
2982362724,194969405,0.404846,2,virtual reality
2982362724,26760741,0.4603401,2,perception
2982362724,2776861996,0.411789566,3,sensory processing
2982362724,36766811,0.4626174,2,object
2959711203,119060515,0.465941727,2,interquartile range
2959711203,2994186709,0.6712832,2,palliative care
2959711203,2779668873,0.4725201,3,lower risk
2959711203,194828623,0.4490857,1,emergency medicine
2959711203,2777995714,0.521697938,3,advance care planning
2959711203,71924100,0.428906381,0,medicine
2956082756,2776404154,0.5184717000000001,3,galerucinae
2956082756,205649164,0.336146265,0,geography
2956082756,26517878,0.449969083,2,key
2956082756,2776363559,0.440741032,3,diabrotica
2956082756,58642233,0.4593997,2,taxonomy
2956082756,166957645,0.345048875,1,archaeology
2979057699,2779227376,0.404346734,2,layer
2979057699,544956773,0.43785134,2,silicon
2979057699,64587409,0.552544832,3,waveguide
2979057699,182610534,0.484353542,2,ray
2979057699,192562407,0.382396221,0,materials science
2979057699,2777813233,0.5498523,2,grating
2979057699,120665830,0.453187048,1,optics
2972257495,191120209,0.462617666,2,structural biology
2972257495,70636015,0.426409066,2,molecular biophysics
2972257495,12554922,0.436775,1,biophysics
2972257495,20418707,0.5596095,2,microtubule
2972257495,2909639131,0.815647662,5,microtubule end
2972257495,84425145,0.536003351,3,tubulin
2972257495,553089730,0.444963425,3,binding protein
2972257495,185592680,0.353084534,0,chemistry
2963727293,191178318,0.585635,3,thresholding
2963727293,62438384,0.43951562,2,simplex
2963727293,2781147490,0.5131135,2,compositional data
2963727293,180877172,0.524765432,3,estimation of covariance matrices
2963727293,178980831,0.4308832,1,pattern recognition
2963727293,33923547,0.367078364,0,mathematics
2963727293,202171527,0.3961829,2,composition
2963727293,8398441,0.482084781,2,regularization
2966416798,2776106272,0.6094777579999999,2,foramen magnum
2966416798,2778565105,0.401042044,3,joint stability
2966416798,71924100,0.381617963,0,medicine
2966416798,2778420105,0.4829655,3,pseudomeningocele
2966416798,2779160599,0.553128362,2,meningioma
2966416798,141071460,0.448212951,1,surgery
2966416798,2908983740,0.6381157,4,anterior foramen magnum
2966416798,96646087,0.4704289000000001,2,condyle
2956134811,2779438500,0.406296849,2,honor
2956134811,2778384902,0.403113216,2,sepsis
2956134811,547646559,0.432088733,2,hygiene
2956134811,86803240,0.2803528,0,biology
2956134811,61434518,0.393256664,1,general surgery
2956134811,2776626339,0.41957894,2,gangrene
2956134811,2780027720,0.4398514,2,tragedy
2956134811,2779443120,0.420834422,3,bacteremia
2963758018,2779607525,0.4371319,2,methanol
2963758018,2775986502,0.5006621,3,ammonium formate
2963758018,170295934,0.440042228,3,box behnken design
2963758018,2780026642,0.414382,2,urine
2963758018,43617362,0.4510347,1,chromatography
2963758018,185592680,0.3716606,0,chemistry
2963758018,2777379063,0.480541974,2,formic acid
2963758018,2777646958,0.464082,4,sibutramine
2982482140,42178598,0.5284108000000001,2,hardy space
2982482140,162838799,0.4748317,2,counterexample
2982482140,82006148,0.608466,4,cauchy s integral formula
2982482140,12871628,0.520045757,2,standard probability space
2982482140,33923547,0.425709367,0,mathematics
2982482140,2780840165,0.5130991,2,order
2982482140,202444582,0.470624566,1,pure mathematics
2982482140,49344536,0.538737059,2,cauchy distribution
2982482140,72134830,0.5673316999999999,2,convexity
2982537107,177148314,0.452777773,2,generalization
2982537107,35304006,0.465053141,2,boltzmann constant
2982537107,33923547,0.402727365,0,mathematics
2982537107,150889026,0.5085069999999999,3,many valued logic
2982537107,192391303,0.459502816,4,thermal reservoir
2982537107,101246355,0.739307642,3,landauer s principle
2982537107,2779554487,0.457866132,2,constant
2982537107,2778790127,0.477220863,2,erasure
2982537107,118615104,0.442316145,1,discrete mathematics
2982537107,204160518,0.426206,2,numeral system
2982559363,99508421,0.429288417,1,physical medicine and rehabilitation
2982559363,2776660947,0.412627667,2,upper limb
2982559363,2776013501,0.4303770000000001,2,measure
2982559363,150594956,0.510575354,2,wearable computer
2982559363,518460624,0.463483721,2,stroke
2982559363,2778216619,0.408507824,2,wrist
2982559363,71924100,0.335902631,0,medicine
2991127242,63338738,0.5093035,3,catalytic cycle
2991127242,2780443040,0.487284333,3,bifunctional
2991127242,201194858,0.471309751,2,steric effects
2991127242,146686406,0.535754442,3,enantioselective synthesis
2991127242,198503264,0.505872,3,amination
2991127242,185592680,0.400082141,0,chemistry
2991127242,535685238,0.5117714,3,organic synthesis
2991127242,21951064,0.4544965620000001,1,combinatorial chemistry
2991127242,161790260,0.497444361,2,catalysis
2991127242,178907741,0.5012225,3,nucleophile
2987248294,114614502,0.4656437,1,combinatorics
2987248294,2400350,0.5948853000000001,4,linear code
2987248294,118615104,0.46866715,1,discrete mathematics
2987248294,92957085,0.495971382,3,permutation group
2987248294,113709454,0.537600756,2,coding theory
2987248294,33923547,0.4152513,0,mathematics
2987248294,92757383,0.496269584,2,affine transformation
2987248294,2777210771,0.496498883,2,block
2987248294,81242216,0.5017976,2,base
2987248294,63435697,0.512052655,3,binary code
2987248294,50799974,0.5231157,2,incidence structure
2972450053,72563966,0.5121215,2,cohort
2972450053,188816634,0.513083339,2,prospective cohort study
2972450053,187212893,0.443391681,1,pediatrics
2972450053,2993183539,0.5475376000000001,3,respiratory infection
2972450053,2776399701,0.4682849,4,lower respiratory tract infection
2972450053,46973012,0.441369921,3,gestation
2972450053,3020294031,0.6347635,2,breast feeding
2972450053,71924100,0.419543743,0,medicine
2963878587,74859849,0.49634698,2,non equilibrium thermodynamics
2963878587,112401455,0.514839768,2,brownian motion
2963878587,45261793,0.5145937,2,symmetry
2963878587,135649769,0.481228054,3,particle density
2963878587,149288129,0.494964033,2,phase transition
2963878587,102725377,0.5273472,2,particle
2963878587,121332964,0.4125392,0,physics
2963878587,187530423,0.501272142,2,particle size
2963878587,121864883,0.453987628,1,statistical physics
2963878587,2781281476,0.5622262,2,asymmetric simple exclusion process
2963881966,62884695,0.583779,2,euler s formula
2963881966,203492994,0.563551,2,divisor
2963881966,202444582,0.4787702999999999,1,pure mathematics
2963881966,114410712,0.5673130999999999,2,hypersurface
2963881966,165761256,0.587373257,3,algebraic variety
2963881966,33923547,0.42381534,0,mathematics
2963881966,54486226,0.5616908,3,fibration
2963881966,2775953907,0.567270637,2,surface
2963881966,196433757,0.6044151999999999,2,euler characteristic
2963881966,179603306,0.571354747,2,elliptic curve
2961694164,19417346,0.447641134,1,pedagogy
2961694164,178229462,0.5445837,2,early childhood education
2961694164,26760741,0.4072249,2,perception
2961694164,194995250,0.446974725,2,affordance
2961694164,17632256,0.5880544,2,digital media
2961694164,2777082460,0.526231,2,early childhood
2961694164,67363961,0.4830344,2,information and communications technology
2961694164,144024400,0.411977261,0,sociology
2966605052,124148022,0.644013941,5,quantum circuit
2966605052,140058369,0.642311156,4,quantum walk
2966605052,102565666,0.4978421,3,universal set
2966605052,118615104,0.46841976,1,discrete mathematics
2966605052,58849907,0.6382101,4,quantum gate
2966605052,121332964,0.384504169,0,physics
2966605052,110340908,0.526708,2,pauli exclusion principle
2966605052,60292330,0.4835869370000001,2,hadamard transform
2966605052,84114770,0.5037882,2,quantum
2963930999,151746172,0.5193909999999999,3,formal power series
2963930999,202444582,0.465492427,1,pure mathematics
2963930999,2779146670,0.483333766,2,characteristic function
2963930999,82457910,0.5214024,2,isometry
2963930999,33923547,0.400618047,0,mathematics
2963930999,16171025,0.488580674,2,singularity
2963930999,112019140,0.4928505999999999,3,cross cap
2963930999,68173885,0.5066917999999999,2,realization
2963930999,2781142589,0.5085237,3,whitney umbrella
2963930999,158946198,0.4811271,2,taylor series
2982698893,18903297,0.403749526,1,ecology
2982698893,95942069,0.4287079000000001,3,evolutionary arms race
2982698893,183570298,0.563877761,3,plant defense against herbivory
2982698893,2777612826,0.4285743,2,insect
2982698893,2780924277,0.583542466,3,western corn rootworm
2982698893,188382862,0.4371322,2,predation
2982698893,86803240,0.387051523,0,biology
2982698893,104727253,0.472552925,2,biological pest control
2982698893,2776917082,0.4876024000000001,5,plant secondary metabolism
2982698893,46325548,0.546391368,2,herbivore
2963953180,143669375,0.618976533,2,coxeter group
2963953180,57273362,0.528137445,2,decoding methods
2963953180,3427991,0.57377404,5,group code
2963953180,118615104,0.459345728,1,discrete mathematics
2963953180,85961473,0.5186913,4,line code
2963953180,97812054,0.515157461,3,intersymbol interference
2963953180,24276413,0.531255543,3,matrix group
2963953180,147849574,0.5251239000000001,2,permutation
2963953180,33923547,0.4069446,0,mathematics
2963953180,127759330,0.5610187,2,codebook
2991283585,2909428473,0.5383023,2,every two weeks
2991283585,140793950,0.414873123,1,animal science
2991283585,2779286987,0.55446136,3,tilapia
2991283585,86803240,0.3427996,0,biology
2964044368,153919410,0.5667081,3,weak formulation
2964044368,33923547,0.3971188,0,mathematics
2964044368,186899397,0.6079458000000001,3,galerkin method
2964044368,121770821,0.5406681,2,hamiltonian system
2964044368,93779851,0.5547755999999999,2,partial differential equation
2964044368,99692599,0.5650681,2,dissipative system
2964044368,28826006,0.474594265,1,applied mathematics
2964044368,204707403,0.5287725329999999,2,canonical form
2964044368,92244383,0.6464286,3,discontinuous galerkin method
2964044368,135402231,0.5169132000000001,2,dissipation
2979487273,175017881,0.595339954,3,mean curvature
2979487273,114410712,0.5615744,2,hypersurface
2979487273,93779851,0.433517456,2,partial differential equation
2979487273,20892832,0.467359424,2,circular symmetry
2979487273,135959358,0.462976336,2,soap bubble
2979487273,81901731,0.469012558,2,overdetermined system
2979487273,202444582,0.4453115170000001,1,pure mathematics
2979487273,59372978,0.447607756,2,norm
2979487273,33923547,0.3914903,0,mathematics
2972727893,30080830,0.523462534,2,graphene
2972727893,192562407,0.4417146,0,materials science
2972727893,135889238,0.538592041,2,kinetic energy
2972727893,52234038,0.48142308,2,cross section
2972727893,147120987,0.5064795,2,electron
2972727893,49765965,0.6355536,2,threshold energy
2972727893,54281923,0.5002006,2,displacement
2972727893,41999313,0.463051766,1,molecular physics
2972727893,191486275,0.498288065,2,scattering
2972727893,181819025,0.5222391,2,atom
2964085117,166785042,0.507991,2,central limit theorem
2964085117,53846429,0.5003377,2,partial derivative
2964085117,114614502,0.465667337,1,combinatorics
2964085117,9973445,0.50265,2,congruence relation
2964085117,33923547,0.413120478,0,mathematics
2964085117,137127113,0.496192127,2,matrix
2964085117,2780049985,0.483942032,2,context
2964085117,34718186,0.5794971,2,binomial coefficient
2964085117,2778130070,0.498049259,2,congruence
2964085117,202171527,0.5554559,2,composition
2979563974,2908647359,0.5627247,2,population
2979563974,2780134043,0.5722921,3,rank dependent expected utility
2979563974,60509570,0.479715765,2,contrast
2979563974,38935604,0.492924273,2,stylized fact
2979563974,2777340749,0.5535005999999999,2,lottery
2979563974,149782125,0.4384864000000001,1,econometrics
2979563974,107673813,0.5511676,2,bayesian probability
2979563974,205706631,0.555278361,2,expected utility hypothesis
2979563974,41008148,0.38410452,0,computer science
2987744578,2780026642,0.414861262,2,urine
2987744578,2777379063,0.480646253,2,formic acid
2987744578,43617362,0.451053619,1,chromatography
2987744578,2779607525,0.4371589,2,methanol
2987744578,185592680,0.371575683,0,chemistry
2987744578,2775986502,0.5007372999999999,3,ammonium formate
2987744578,170295934,0.440170467,3,box behnken design
2987744578,2777646958,0.464633733,4,sibutramine
2972814720,2779188808,0.636022,3,laser ablation
2972814720,192562407,0.430491567,0,materials science
2972814720,146868986,0.463265866,3,heat affected zone
2972814720,171889981,0.51261276,2,free surface
2972814720,55005982,0.473149538,3,picosecond
2972814720,8892853,0.4733886,2,surface tension
2972814720,15014883,0.4805170999999999,2,deposition
2972814720,2778902805,0.488885075,2,ablation
2972814720,520434653,0.522079349,2,laser
2972814720,159985019,0.428524584,1,composite material
2964160310,132954091,0.5483939999999999,2,banach space
2964160310,60640748,0.6075434679999999,3,lyapunov function
2964160310,22324862,0.578659654,2,lipschitz continuity
2964160310,2776809875,0.460965633,2,converse
2964160310,33923547,0.405195326,0,mathematics
2964160310,2777423538,0.472958148,2,simple
2964160310,28826006,0.462372661,1,applied mathematics
2964160310,167964875,0.5156621339999999,3,exponential stability
2964160310,2778533034,0.495519429,2,state
2956427550,530470458,0.4904474,3,breast cancer
2956427550,157585117,0.4780617999999999,2,omics
2956427550,162317418,0.463900238,4,transcriptome
2956427550,70721500,0.444441229,1,computational biology
2956427550,2777019541,0.481394738,5,pfkp
2956427550,21565614,0.486248761,2,metabolomics
2956427550,71472368,0.4859546,2,text mining
2956427550,86803240,0.377180576,0,biology
2956427550,121608353,0.4917488,2,cancer
2956427550,46111723,0.5112104999999999,3,proteomics
2991533792,57879066,0.428261667,1,mechanics
2991533792,121332964,0.373904079,0,physics
2991533792,99692599,0.428038239,2,dissipative system
2991533792,294558,0.425053746,2,newtonian fluid
2991533792,44870925,0.416660577,1,astrophysics
2991533792,5072599,0.4816391,2,advection
2991533792,83053163,0.4522269,2,radius
2991533792,109663097,0.4745268,2,adiabatic process
2991533792,199641428,0.4782263,2,potential temperature
2991533792,206489886,0.545643866,4,hot jupiter
2991533792,133347239,0.419243664,2,isothermal process
2964192295,2779665676,0.373572648,2,false friend
2964192295,2776212367,0.54612267,4,master stability function
2964192295,80444323,0.4147153,1,theoretical computer science
2964192295,41008148,0.397731751,0,computer science
2964192295,152478114,0.4147258,2,neurophysiology
2964192295,102602991,0.4844725,3,synchronization
2964193473,134132462,0.470973849,2,ceramic
2964193473,16643434,0.494401574,2,temperature coefficient
2964193473,122032599,0.5027532,3,bond energy
2964193473,54998646,0.5101730999999999,3,ionic radius
2964193473,133386390,0.55290097,2,dielectric
2964193473,115704247,0.44770816,1,analytical chemistry
2964193473,74575197,0.494952857,3,non blocking i o
2964193473,115624301,0.480313569,2,crystal structure
2964193473,61276311,0.50183773,3,monoclinic crystal system
2964193473,192562407,0.4447666,0,materials science
2964209679,118615104,0.44859007,1,discrete mathematics
2964209679,173801870,0.4637105,2,heuristic
2964209679,33923547,0.419803023,0,mathematics
2964209679,143732363,0.6919966,3,goldbach s conjecture
2964209679,48372109,0.4632265270000001,2,binary number
2966927751,134362201,0.6177918,2,mental health
2966927751,120912362,0.4813029,2,higher education
2966927751,71924100,0.407030016,0,medicine
2966927751,2775951005,0.5578934,3,community health
2966927751,120527767,0.456636,2,debt
2966927751,2779978724,0.485644549,3,worry
2966927751,2781083858,0.433868051,2,scientific literature
2966927751,107130276,0.479198545,2,epidemiology
2966927751,15500210,0.477859616,2,inclusion
2966927751,118552586,0.4599749,1,psychiatry
2964280296,4708273,0.500554144,2,quasistatic process
2964280296,26873012,0.4566342000000001,1,condensed matter physics
2964280296,33923547,0.340083271,0,mathematics
2964280296,60787371,0.4491679,2,absorption
2964280296,155672457,0.439508945,2,nanoparticle
2964280296,101991246,0.451809525,2,extinction
2964280296,173523689,0.45156455,2,dipole
2964280296,110879396,0.465700716,2,plasmon
2964280296,107406667,0.464673579,2,resonance
2964306270,2780617661,0.465577781,2,subcategory
2964306270,202444582,0.4544934000000001,1,pure mathematics
2964306270,96489954,0.5547035,2,global dimension
2964306270,186941935,0.5441163,5,algebra over a field
2964306270,33923547,0.3882810470000001,0,mathematics
2964306270,142805521,0.423297226,2,class
2964306270,33676613,0.4503684,2,dimension
2964306270,2780990831,0.4615613,2,conjecture
2969209388,2776174506,0.6236416,3,bipolar disorder
2969209388,2779097214,0.505236149,2,depression
2969209388,163515075,0.4838515000000001,2,psychological testing
2969209388,169900460,0.488516867,2,cognition
2969209388,2780733359,0.5877998999999999,2,mood
2969209388,2908647359,0.5224479000000001,2,population
2969209388,72563966,0.5034552999999999,2,cohort
2969209388,71924100,0.422752738,0,medicine
2969209388,2777134132,0.606838048,3,mood disorders
2969209388,118552586,0.449746519,1,psychiatry
2964326359,114614502,0.464877546,1,combinatorics
2964326359,128622974,0.5160555,2,symmetric group
2964326359,33923547,0.407401681,0,mathematics
2964326359,2779814232,0.5370133,3,separable permutation
2964326359,49209780,0.477504939,2,invariant
2964326359,110812573,0.445943058,2,symbolic computation
2964326359,84160026,0.4995601,2,isometry group
2964326359,164613252,0.4933698,5,graeco latin square
2969234580,552990157,0.437038958,2,dna
2969234580,179437574,0.410805345,2,ligation
2969234580,23923302,0.435287863,2,adapter
2969234580,10590036,0.494177341,5,exome
2969234580,70721500,0.438671052,1,computational biology
2969234580,86803240,0.326549381,0,biology
2969234580,194857396,0.473902076,4,primer extension
2969234580,141231307,0.4662501,3,genome
2969234580,18767898,0.476401538,3,nick translation
2961992078,162853370,0.460408419,1,marketing
2961992078,144133560,0.443114847,0,business
2961992078,84309077,0.53959775,2,entrepreneurship
2961992078,145197507,0.498377472,2,endowment
2961992078,204983594,0.437628329,2,perspective
2961992078,2778379427,0.385799557,2,fountain
2961992078,11012388,0.4860248,2,creativity
2961992078,2778231660,0.532778263,2,small business innovation research
2961992078,2778023277,0.486953259,2,premise
2973096501,15744967,0.388677537,0,psychology
2973096501,2781446942,0.542032063,2,rudeness
2973096501,159110408,0.4268756,1,nursing
2973096501,133987381,0.680875957,2,incivility
2973096501,160735492,0.5398665,2,health care
2973096501,2779473830,0.436134,2,medline
2973108355,109616985,0.480843544,5,finite topological space
2973108355,98214594,0.488220662,2,conformal map
2973108355,33923547,0.3860324,0,mathematics
2973108355,114614502,0.452938676,1,combinatorics
2973108355,195065555,0.456822932,2,curvature
2973108355,47556283,0.482524544,2,diffeomorphism
2969279901,122123141,0.5244905,2,random variable
2969279901,57869625,0.5086533,3,rate of convergence
2969279901,114460028,0.4760507000000001,2,order
2969279901,166785042,0.6055938,2,central limit theorem
2969279901,28826006,0.4496215,1,applied mathematics
2969279901,33923547,0.4263827,0,mathematics
2979894627,97854310,0.512076557,2,search engine
